# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  2 05:10:39 2016
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [sexagesimal]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [sexagesimal]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate
434,HD 215497,c,Radial Velocity,2,567.94000000,1.282000,0.490000,,0.33000,Msini,,,0,0,0,0,22h46m36.75s,341.653137,-56d35m58.3s,-56.599533,43.53,8.960,V (Johnson),5113.00,0.87,,2014-11-19
435,HD 216435,b,Radial Velocity,1,1311.00000000,2.560000,0.070000,,1.26000,Msini,,,0,0,0,0,22h53m37.93s,343.408051,-48d35m53.8s,-48.598286,33.29,6.030,V (Johnson),5999.00,1.30,,2014-07-23
436,HD 216437,b,Radial Velocity,1,1256.00000000,2.320000,0.290000,,1.82000,Msini,,,0,0,0,0,22h54m39.48s,343.664520,-70d04m25.3s,-70.073708,26.52,6.050,V (Johnson),,1.15,,2015-04-24
437,HD 216536,b,Radial Velocity,1,148.60000000,0.609000,0.380000,,1.47000,Msini,,,0,0,0,0,22h53m03.98s,343.266598,+44d28m39.9s,44.477753,,9.230,V (Johnson),4639.00,1.36,12.50,2015-02-05
438,HD 216770,b,Radial Velocity,1,118.45000000,0.460000,0.370000,,0.65000,Msini,,,0,0,0,0,22h55m53.71s,343.973785,-26d39m31.5s,-26.658764,37.89,8.094,V (Johnson),,0.90,,2015-04-24
439,HD 217107,b,Radial Velocity,2,7.12681600,0.074800,0.126700,,1.39000,Msini,,,0,0,0,0,22h58m15.54s,344.564758,-02d23m43.4s,-2.395385,19.72,6.160,V (Johnson),5646.00,1.02,,2014-05-14
440,HD 217107,c,Radial Velocity,2,4270.00000000,5.320000,0.517000,,2.60000,Msini,,,0,0,0,0,22h58m15.54s,344.564758,-02d23m43.4s,-2.395385,19.72,6.160,V (Johnson),5646.00,1.02,,2014-05-14
441,HD 217786,b,Radial Velocity,1,1319.00000000,2.380000,0.400000,,13.00000,Msini,,,0,0,0,0,23h03m08.20s,345.784180,-00d25m46.6s,-0.429622,54.80,7.800,V (Johnson),5966.00,1.02,1.27,2014-05-14
442,HD 218566,b,Radial Velocity,1,225.70000000,0.687300,0.300000,,0.21000,Msini,,,0,0,0,0,23h09m10.73s,347.294708,-02d15m38.7s,-2.260742,29.94,8.630,V (Johnson),4820.00,0.85,0.86,2014-05-14
443,HD 219077,b,Radial Velocity,1,5501.00000000,6.220000,0.770000,,10.39000,Msini,,,0,0,0,0,23h14m06.58s,348.527435,-62d42m00.0s,-62.700005,29.20,6.120,V (Johnson),5362.00,1.05,1.91,2014-05-14
444,HD 219134,b,Radial Velocity,6,3.09310000,0.038474,0.000000,,0.01200,Msini,,,0,0,0,0,23h13m16.98s,348.320740,+57d10m06.1s,57.168354,6.55,5.570,V (Johnson),4913.00,0.79,0.77,2015-11-19
445,HD 219134,c,Radial Velocity,6,6.76350000,0.064816,0.000000,,0.01100,Msini,,,0,0,0,0,23h13m16.98s,348.320740,+57d10m06.1s,57.168354,6.55,5.570,V (Johnson),4913.00,0.79,0.77,2015-11-19
446,HD 219134,d,Radial Velocity,6,46.71000000,0.235080,0.000000,,0.06700,Msini,,,0,0,0,0,23h13m16.98s,348.320740,+57d10m06.1s,57.168354,6.55,5.570,V (Johnson),4913.00,0.79,0.77,2015-11-19
447,HD 219134,f,Radial Velocity,6,22.80500000,0.145740,0.000000,,0.02800,Msini,,,0,0,0,0,23h13m16.98s,348.320740,+57d10m06.1s,57.168354,6.55,5.570,V (Johnson),4913.00,0.79,0.77,2015-11-19
448,HD 219134,g,Radial Velocity,6,94.20000000,0.375300,0.000000,,0.03400,Msini,,,0,0,0,0,23h13m16.98s,348.320740,+57d10m06.1s,57.168354,6.55,5.570,V (Johnson),4913.00,0.79,0.77,2015-11-19
449,HD 219134,h,Radial Velocity,6,2247.00000000,3.110000,0.060000,,0.34000,Msini,,,0,0,0,2,23h13m16.98s,348.320740,+57d10m06.1s,57.168354,6.55,5.570,V (Johnson),4913.00,0.79,0.77,2015-11-19
450,HD 219415,b,Radial Velocity,1,2093.30000000,3.200000,0.400000,,1.00000,Msini,,,0,0,0,0,23h14m53.83s,348.724278,+56d43m49.2s,56.730328,169.78,8.940,V (Johnson),4820.00,1.00,2.90,2015-09-18
451,HD 219828,b,Radial Velocity,1,3.83350000,,0.000000,,0.06000,Msini,,,0,0,0,0,23h18m46.74s,349.694733,+18d38m44.6s,18.645720,81.10,8.008,V (Johnson),5891.00,1.24,,2014-05-14
452,HD 220074,b,Radial Velocity,1,672.10000000,1.600000,0.140000,,11.10000,Msini,,,0,0,0,0,23h20m14.38s,350.059906,+61d58m12.5s,61.970127,289.02,6.400,V (Johnson),3935.00,1.20,49.70,2014-05-14
453,HD 220689,b,Radial Velocity,1,2209.00000000,3.360000,0.160000,,1.06000,Msini,,,0,0,0,0,23h25m52.99s,351.470795,-20d36m57.7s,-20.616030,45.23,7.758,V (Johnson),5921.00,1.04,1.07,2014-05-14
454,HD 220773,b,Radial Velocity,1,3724.70000000,4.940000,0.510000,,1.45000,Msini,,,0,0,0,0,23h26m27.44s,351.614349,+08d38m37.8s,8.643845,48.43,7.096,V (Johnson),,,,2014-05-14
455,HD 220842,b,Radial Velocity,1,218.47000000,0.740000,0.404000,,3.18000,Msini,,,0,0,0,0,23h26m36.99s,351.654114,+56d53m11.5s,56.886528,62.50,7.990,V (Johnson),5960.00,1.13,,2016-02-25
456,HD 221287,b,Radial Velocity,1,456.10000000,1.250000,0.080000,,3.09000,Msini,,,0,0,0,0,23h31m20.34s,352.834747,-58d12m35.0s,-58.209732,52.88,7.807,V (Johnson),6304.00,1.25,,2014-05-14
457,HD 222155,b,Radial Velocity,1,3999.00000000,5.100000,0.160000,,1.90000,Msini,,,0,0,0,0,23h38m00.31s,354.501282,+48d59m47.5s,48.996521,50.45,7.114,V (Johnson),5765.00,1.13,1.67,2014-05-14
458,HD 222582,b,Radial Velocity,1,572.38000000,1.347000,0.725000,,7.75000,Msini,,,0,0,0,0,23h41m51.53s,355.464722,-05d59m08.7s,-5.985757,41.95,7.680,V (Johnson),5727.00,0.99,,2014-07-23
459,HD 224693,b,Radial Velocity,1,26.73000000,0.192000,0.050000,,0.71000,Msini,,,0,0,0,0,23h59m53.83s,359.974304,-22d25m41.2s,-22.428114,94.07,8.216,V (Johnson),6037.00,1.33,1.70,2014-11-19
460,HD 22781,b,Radial Velocity,1,528.07000000,1.167000,0.819100,,13.65000,Msini,,,0,0,0,0,03h40m49.53s,55.206356,+31d49m34.6s,31.826290,31.79,8.766,V (Johnson),5027.00,0.75,,2014-05-14
461,HD 23079,b,Radial Velocity,1,730.60000000,1.596000,0.102000,,2.45000,Msini,,,0,0,0,0,03h39m43.09s,54.929562,-52d54m57.0s,-52.915836,34.60,7.120,V (Johnson),5927.00,1.01,,2014-07-23
462,HD 23127,b,Radial Velocity,1,1214.00000000,2.400000,0.440000,,1.50000,Msini,,,0,0,0,0,03h39m23.64s,54.848495,-60d04m40.2s,-60.077843,89.13,8.550,V (Johnson),,1.13,,2014-11-19
463,HD 231701,b,Radial Velocity,1,141.60000000,0.530000,0.100000,,1.08000,Msini,,,0,0,0,0,19h32m04.16s,293.017334,+16d28m27.4s,16.474291,108.46,8.970,V (Johnson),6208.00,1.14,1.35,2014-11-19
464,HD 233604,b,Radial Velocity,1,192.00000000,0.747000,0.050000,,6.57500,Msini,,,0,0,0,0,09h09m48.81s,137.453380,+53d34m05.6s,53.568230,,10.406,V (Johnson),4791.00,1.50,10.90,2014-05-14
465,HD 23596,b,Radial Velocity,1,1561.00000000,2.772000,0.266000,,7.71000,Msini,,,0,0,0,0,03h48m00.37s,57.001556,+40d31m50.3s,40.530636,52.00,7.244,V (Johnson),5904.00,1.16,,2014-05-14
466,HD 240210,b,Radial Velocity,1,501.75000000,1.160000,0.150000,,5.21000,Msini,,,0,0,0,0,23h10m29.23s,347.621792,+57d01m46.0s,57.029456,,8.330,V (Johnson),4297.00,0.82,,2014-11-19
467,HD 240237,b,Radial Velocity,1,745.70000000,1.900000,0.400000,,5.30000,Msini,,,0,0,0,0,23h15m42.22s,348.925934,+58d02m35.7s,58.043240,307.69,8.190,V (Johnson),4361.00,1.69,32.00,2014-11-19
468,HD 24040,b,Radial Velocity,1,3668.00000000,4.920000,0.040000,,4.01000,Msini,,,0,0,0,0,03h50m22.97s,57.595699,+17d28m34.9s,17.476366,46.51,7.493,V (Johnson),5853.00,1.18,,2014-05-14
469,HD 24064,b,Radial Velocity,1,535.60000000,1.290000,0.350000,,9.40000,Msini,,,0,0,0,0,03h56m36.30s,59.151241,+74d04m48.1s,74.080032,264.40,6.750,V (Johnson),4052.50,1.00,38.00,2015-10-15
470,HD 25171,b,Radial Velocity,1,1845.00000000,3.020000,0.080000,,0.95000,Msini,,,0,0,0,0,03h55m49.44s,58.956001,-65d11m12.0s,-65.186676,56.05,7.790,V (Johnson),6160.00,1.09,1.18,2014-05-14
471,HD 2638,b,Radial Velocity,1,3.44420000,0.044000,0.000000,,0.48000,Msini,,,0,0,0,0,00h29m59.87s,7.499466,-05d45m50.4s,-5.764002,53.71,9.375,V (Johnson),5192.00,0.93,,2014-11-19
472,HD 27442,b,Radial Velocity,1,428.10000000,1.271000,0.060000,,1.56000,Msini,,,0,0,0,0,04h16m29.03s,64.120956,-59d18m07.8s,-59.302155,18.24,4.440,V (Johnson),4846.00,1.23,,2014-07-23
473,HD 27631,b,Radial Velocity,1,2208.00000000,3.250000,0.120000,,1.45000,Msini,,,0,0,0,0,04h19m45.47s,64.939461,-41d57m37.0s,-41.960266,44.54,8.243,V (Johnson),5737.00,0.94,1.00,2014-05-14
474,HD 27894,b,Radial Velocity,1,17.99040000,0.125000,0.048600,,0.64500,Msini,,,0,0,0,0,04h20m47.05s,65.196030,-59d24m39.0s,-59.410835,42.37,9.349,V (Johnson),4875.00,0.80,,2015-04-16
475,HD 28185,b,Radial Velocity,1,385.90000000,1.032000,0.092000,,5.59000,Msini,,,0,0,0,0,04h26m26.32s,66.609673,-10d33m03.0s,-10.550821,39.60,7.810,V (Johnson),5546.00,0.98,,2014-05-14
476,HD 28254,b,Radial Velocity,1,1116.00000000,2.150000,0.810000,,1.16000,Msini,,,0,0,0,0,04h24m50.71s,66.211273,-50d37m19.9s,-50.622192,54.70,7.684,V (Johnson),5664.00,1.06,1.48,2014-11-19
477,HD 285507,b,Radial Velocity,1,6.08810000,,0.086000,,0.91700,Msini,,,0,0,0,0,04h07m01.22s,61.755104,+15d20m06.1s,15.335032,42.43,10.267,V (Johnson),4503.00,0.73,0.66,2014-05-14
478,HD 285968,b,Radial Velocity,1,8.78360000,0.066000,0.000000,,0.02600,Msini,,,0,0,0,0,04h42m55.78s,70.732407,+18d57m29.4s,18.958172,9.42,9.970,V (Johnson),3679.00,0.45,0.45,2014-11-19
479,HD 28678,b,Radial Velocity,1,387.10000000,1.250000,0.168000,,1.70000,Msini,,,0,0,0,0,04h31m25.45s,67.856056,+04d34m31.0s,4.575287,168.92,8.540,V (Johnson),5076.00,1.74,6.20,2014-05-14
480,HD 290327,b,Radial Velocity,1,2443.00000000,3.430000,0.080000,,2.54000,Msini,,,0,0,0,0,05h23m21.56s,80.839851,-02d16m39.4s,-2.277619,56.70,8.990,V (Johnson),5552.00,0.90,1.00,2014-11-19
481,HD 2952,b,Radial Velocity,1,311.60000000,1.200000,0.129000,,1.60000,Msini,,,0,0,0,0,00h33m10.39s,8.293311,+54d53m41.9s,54.894985,115.21,5.922,V (Johnson),4844.00,2.54,12.02,2014-05-14
482,HD 30177,b,Radial Velocity,1,2770.00000000,3.950000,0.193000,,10.45000,Msini,,,0,0,0,0,04h41m54.37s,70.476555,-58d01m14.7s,-58.020756,54.71,8.374,V (Johnson),5588.00,1.01,,2014-07-23
483,HD 30562,b,Radial Velocity,1,1159.20000000,2.315000,0.778000,,1.37300,Msini,,,0,0,0,0,04h48m36.38s,72.151604,-05d40m26.6s,-5.674045,26.50,5.780,V (Johnson),5994.00,1.23,1.53,2014-05-14
484,HD 30669,b,Radial Velocity,1,1684.00000000,2.690000,0.180000,,0.47000,Msini,,,0,0,0,0,04h48m28.49s,72.118690,-28d25m09.5s,-28.419298,57.10,9.110,V (Johnson),5400.00,0.92,0.91,2015-01-08
485,HD 30856,b,Radial Velocity,1,912.00000000,1.800000,0.117000,,1.80000,Msini,,,0,0,0,0,04h50m17.86s,72.574425,-24d22m07.8s,-24.368839,121.07,8.070,V (Johnson),4982.00,1.35,4.20,2014-05-14
486,HD 31253,b,Radial Velocity,1,466.00000000,1.260000,0.300000,,0.50000,Msini,,,0,0,0,0,04h54m43.65s,73.681892,+12d21m07.9s,12.352201,53.82,7.133,V (Johnson),5960.00,1.23,1.71,2014-05-14
487,HD 32518,b,Radial Velocity,1,157.54000000,0.590000,0.010000,,3.04000,Msini,,,0,0,0,0,05h09m36.72s,77.403000,+69d38m21.9s,69.639404,117.37,6.421,V (Johnson),4580.00,1.13,10.22,2014-05-14
488,HD 32963,b,Radial Velocity,1,2372.00000000,3.410000,0.070000,,0.70000,Msini,,,0,0,0,0,05h07m55.76s,76.982353,+26d19m40.7s,26.327963,35.24,7.600,V (Johnson),5727.00,0.94,,2016-01-05
489,HD 330075,b,Radial Velocity,1,3.38773000,0.039000,0.000000,,0.62000,Msini,,,0,0,0,0,15h49m37.69s,237.407043,-49d57m48.7s,-49.963524,50.20,9.334,V (Johnson),5017.00,0.70,,2014-11-19
490,HD 33142,b,Radial Velocity,1,326.60000000,1.060000,0.120000,,1.30000,Msini,,,0,0,0,0,05h07m35.54s,76.898087,-13d59m11.3s,-13.986480,136.80,8.130,V (Johnson),5052.00,1.48,4.20,2014-05-14
491,HD 33283,b,Radial Velocity,1,18.17900000,0.145000,0.480000,,0.33000,Msini,,,0,0,0,0,05h08m01.01s,77.004219,-26d47m50.9s,-26.797472,86.88,8.051,V (Johnson),5995.00,1.24,1.20,2014-11-19
492,HD 33564,b,Radial Velocity,1,388.00000000,1.100000,0.340000,,9.10000,Msini,,,0,0,0,0,05h22m33.53s,80.639717,+79d13m52.1s,79.231148,20.98,5.080,V (Johnson),6250.00,1.25,,2014-12-03
493,HD 33844,b,Radial Velocity,2,551.40000000,1.600000,0.150000,,1.96000,Msini,,,0,0,0,0,05h12m36.10s,78.150421,-14d57m04.0s,-14.951111,100.90,7.286,V (Johnson),4861.00,1.78,5.29,2016-01-14
494,HD 33844,c,Radial Velocity,2,916.00000000,2.240000,0.130000,,1.75000,Msini,,,0,0,0,0,05h12m36.10s,78.150421,-14d57m04.0s,-14.951111,100.90,7.286,V (Johnson),4861.00,1.78,5.29,2016-01-14
495,HD 34445,b,Radial Velocity,1,1049.00000000,2.070000,0.270000,,0.79000,Msini,,,0,0,0,0,05h17m40.98s,79.420746,+07d21m12.0s,7.353343,45.01,7.328,V (Johnson),5836.00,1.07,1.38,2014-05-14
496,HD 35759,b,Radial Velocity,1,82.46700000,0.389000,0.389000,,3.76000,Msini,,,0,0,0,0,05h31m33.35s,82.888962,+64d19m07.6s,64.318779,72.50,7.740,V (Johnson),6060.00,1.15,,2016-02-25
497,HD 3651,b,Radial Velocity,1,62.21800000,0.295000,0.596000,,0.22900,Msini,,,0,0,0,0,00h39m21.81s,9.840858,+21d15m01.7s,21.250473,11.10,5.860,V (Johnson),5221.00,0.88,,2014-05-14
498,HD 37124,b,Radial Velocity,3,154.46000000,0.530000,0.055000,,0.61000,Msini,,,0,0,0,0,05h37m02.49s,84.260361,+20d43m50.8s,20.730787,33.24,,,,,,2014-12-17
499,HD 37124,c,Radial Velocity,3,843.60000000,1.640000,0.140000,,0.60000,Msini,,,0,0,0,0,05h37m02.49s,84.260361,+20d43m50.8s,20.730787,33.24,,,,,,2014-12-17
500,HD 37124,d,Radial Velocity,3,2295.00000000,3.190000,0.200000,,0.66000,Msini,,,0,0,0,0,05h37m02.49s,84.260361,+20d43m50.8s,20.730787,33.24,,,,,,2014-12-17
501,HD 37605,b,Radial Velocity,2,55.01307000,0.283100,0.676700,,2.80200,Msini,,,0,0,0,1,05h40m01.73s,85.007210,+06d03m38.1s,6.060579,42.88,8.661,V (Johnson),5448.00,1.00,0.90,2015-02-05
502,HD 37605,c,Radial Velocity,2,2720.00000000,3.814000,0.013000,,3.36600,Msini,,,0,0,0,0,05h40m01.73s,85.007210,+06d03m38.1s,6.060579,42.88,8.661,V (Johnson),5448.00,1.00,0.90,2014-05-14
503,HD 38283,b,Radial Velocity,1,363.20000000,1.020000,0.410000,,0.34000,Msini,,,0,0,0,0,05h37m02.02s,84.258408,-73d41m57.6s,-73.699341,37.78,6.696,V (Johnson),5998.00,1.08,,2015-09-10
504,HD 38529,b,Radial Velocity,2,14.30980000,0.131000,0.257000,,0.83900,Msini,,,0,0,0,0,05h46m34.91s,86.645470,+01d10m05.5s,1.168193,42.40,5.950,V (Johnson),5697.00,1.48,,2014-05-14
505,HD 38529,c,Radial Velocity,2,2140.20000000,3.712000,0.341000,,13.38000,Msini,,,0,0,0,0,05h46m34.91s,86.645470,+01d10m05.5s,1.168193,42.40,5.950,V (Johnson),5697.00,1.48,,2014-05-14
506,HD 38801,b,Radial Velocity,1,696.30000000,1.700000,0.000000,,10.70000,Msini,,,0,0,0,0,05h47m59.18s,86.996567,-08d19m39.7s,-8.327700,99.40,8.269,V (Johnson),5222.00,1.36,2.53,2014-05-14
507,HD 39091,b,Radial Velocity,1,2151.00000000,3.380000,0.640500,,10.27000,Msini,,,0,0,0,0,05h37m09.89s,84.291214,-80d28m08.8s,-80.469124,18.21,5.650,V (Johnson),5950.00,1.10,,2014-07-23
508,HD 40307,b,Radial Velocity,5,4.31230000,0.046800,0.200000,,0.01260,Msini,,,0,0,0,0,05h54m04.24s,88.517670,-60d01m24.5s,-60.023472,12.83,7.170,V (Johnson),4956.00,0.77,,2014-05-14
509,HD 40307,c,Radial Velocity,5,9.61840000,0.079900,0.060000,,0.02080,Msini,,,0,0,0,0,05h54m04.24s,88.517670,-60d01m24.5s,-60.023472,12.83,7.170,V (Johnson),4956.00,0.77,,2014-05-14
510,HD 40307,d,Radial Velocity,5,20.43200000,0.132100,0.070000,,0.02990,Msini,,,0,0,0,0,05h54m04.24s,88.517670,-60d01m24.5s,-60.023472,12.83,7.170,V (Johnson),4956.00,0.77,,2014-05-14
511,HD 40307,f,Radial Velocity,5,51.76000000,0.247000,0.020000,,0.01640,Msini,,,0,0,0,0,05h54m04.24s,88.517670,-60d01m24.5s,-60.023472,12.83,7.170,V (Johnson),4956.00,0.77,,2014-05-14
512,HD 40307,g,Radial Velocity,5,197.80000000,0.600000,0.290000,,0.02230,Msini,,,0,0,0,1,05h54m04.24s,88.517670,-60d01m24.5s,-60.023472,12.83,7.170,V (Johnson),4956.00,0.77,,2014-05-14
513,HD 40979,b,Radial Velocity,1,264.15000000,0.846000,0.252000,,4.01000,Msini,,,0,0,0,0,06h04m29.94s,91.124763,+44d15m37.6s,44.260445,33.30,6.735,V (Johnson),6089.00,1.15,,2014-05-14
514,HD 41004 A,b,Radial Velocity,1,963.00000000,,0.740000,,2.54000,Msini,,,0,0,0,1,05h59m49.65s,89.956871,-48d14m22.9s,-48.239693,43.03,8.650,V (Johnson),5010.00,0.70,,2014-12-03
515,HD 41004 B,b,Radial Velocity,1,1.32830000,,0.081000,,18.37000,Msini,,,0,0,0,0,05h59m49.65s,89.956886,-48d14m23.4s,-48.239841,43.03,,,,0.40,,2014-12-03
516,HD 4113,b,Radial Velocity,1,526.62000000,1.280000,0.903000,,1.56000,Msini,,,0,0,0,0,00h43m12.60s,10.802486,-37d58m57.5s,-37.982632,44.05,7.881,V (Johnson),5688.00,0.99,,2014-12-03
517,HD 4203,b,Radial Velocity,2,437.05000000,1.173500,0.520000,,1.82000,Msini,,,0,0,0,0,00h44m41.20s,11.171676,+20d26m56.1s,20.448927,77.82,8.687,V (Johnson),5702.00,1.13,,2014-05-14
518,HD 4203,c,Radial Velocity,2,6700.00000000,6.950000,0.240000,,2.17000,Msini,,,0,0,0,0,00h44m41.20s,11.171676,+20d26m56.1s,20.448927,77.82,8.687,V (Johnson),5702.00,1.13,,2014-05-14
519,HD 4208,b,Radial Velocity,1,828.00000000,1.650000,0.052000,,0.80400,Msini,,,0,0,0,0,00h44m26.65s,11.111043,-26d30m56.4s,-26.515680,32.70,7.780,V (Johnson),5600.00,0.87,,2014-07-23
520,HD 4308,b,Radial Velocity,1,15.56000000,0.115000,0.000000,,0.04420,Msini,,,0,0,0,0,00h44m39.27s,11.163615,-65d38m58.3s,-65.649521,21.85,6.560,V (Johnson),5685.00,0.83,,2014-12-03
521,HD 4313,b,Radial Velocity,1,356.00000000,1.190000,0.041000,,2.30000,Msini,,,0,0,0,0,00h45m40.36s,11.418160,+07d50m42.1s,7.845021,131.41,7.822,V (Johnson),5035.00,1.72,4.90,2014-05-14
522,HD 43197,b,Radial Velocity,1,327.80000000,0.920000,0.830000,,0.60000,Msini,,,0,0,0,0,06h13m35.66s,93.398590,-29d53m50.2s,-29.897270,56.30,8.980,V (Johnson),5508.00,0.96,1.00,2014-12-03
523,HD 43691,b,Radial Velocity,1,36.96000000,0.240000,0.140000,,2.49000,Msini,,,0,0,0,0,06h19m34.68s,94.894485,+41d05m32.3s,41.092304,93.20,8.030,V (Johnson),6200.00,1.38,,2015-01-22
524,HD 44219,b,Radial Velocity,1,472.30000000,1.190000,0.610000,,0.58000,Msini,,,0,0,0,0,06h20m14.32s,95.059677,-10d43m30.0s,-10.725009,50.40,7.690,V (Johnson),5752.00,1.00,1.32,2015-01-22
525,HD 45350,b,Radial Velocity,1,963.60000000,1.920000,0.778000,,1.79000,Msini,,,0,0,0,0,06h28m45.71s,97.190460,+38d57m46.7s,38.962963,48.95,7.885,V (Johnson),5616.00,1.02,,2014-09-18
526,HD 45364,b,Radial Velocity,2,226.93000000,0.681300,0.168400,,0.18720,Msini,,,0,0,0,0,06h25m38.48s,96.410316,-31d28m51.4s,-31.480953,32.58,8.062,V (Johnson),,,,2014-05-14
527,HD 45364,c,Radial Velocity,2,342.85000000,0.897200,0.097400,,0.65790,Msini,,,0,0,0,0,06h25m38.48s,96.410316,-31d28m51.4s,-31.480953,32.58,8.062,V (Johnson),,,,2014-05-14
528,HD 45652,b,Radial Velocity,1,43.60000000,0.230000,0.380000,,0.47000,Msini,,,0,0,0,0,06h29m13.19s,97.304962,+10d56m02.0s,10.933891,36.14,8.127,V (Johnson),5312.00,0.83,,2015-03-26
529,HD 46375,b,Radial Velocity,1,3.02357300,0.039800,0.063000,,0.22600,Msini,,,0,0,0,0,06h33m12.62s,98.302597,+05d27m46.5s,5.462925,33.41,7.912,V (Johnson),5285.00,0.92,,2014-07-23
530,HD 47186,b,Radial Velocity,2,4.08450000,0.050000,0.038000,,0.07167,Msini,,,0,0,0,0,06h36m08.79s,99.036613,-27d37m20.3s,-27.622297,37.84,7.626,V (Johnson),5675.00,0.99,,2015-03-26
531,HD 47186,c,Radial Velocity,2,1353.60000000,2.395000,0.249000,,0.35061,Msini,,,0,0,0,0,06h36m08.79s,99.036613,-27d37m20.3s,-27.622297,37.84,7.626,V (Johnson),5675.00,0.99,,2015-03-26
532,HD 4732,b,Radial Velocity,2,360.20000000,1.190000,0.130000,,2.37000,Msini,,,0,0,0,0,00h49m13.95s,12.308117,-24d08m12.0s,-24.136671,56.50,5.890,V (Johnson),4959.00,1.74,5.40,2014-05-14
533,HD 4732,c,Radial Velocity,2,2732.00000000,4.600000,0.230000,,2.37000,Msini,,,0,0,0,0,00h49m13.95s,12.308117,-24d08m12.0s,-24.136671,56.50,5.890,V (Johnson),4959.00,1.74,5.40,2014-05-14
534,HD 47536,b,Radial Velocity,1,712.13000000,1.930000,0.200000,,7.32000,Msini,,,0,0,0,0,06h37m47.62s,99.448410,-32d20m23.0s,-32.339733,121.36,5.250,V (Johnson),4424.00,0.91,22.39,2015-03-26
535,HD 48265,b,Radial Velocity,1,762.00000000,1.600000,0.240000,,1.20000,Msini,,,0,0,0,0,06h40m01.73s,100.007195,-48d32m31.0s,-48.541954,87.41,8.050,V (Johnson),5789.00,1.22,1.82,2015-03-26
536,HD 49674,b,Radial Velocity,1,4.94737000,0.058000,0.087000,,0.10500,Msini,,,0,0,0,0,06h51m30.52s,102.877151,+40d52m03.9s,40.867756,40.73,8.100,V (Johnson),5662.00,1.06,,2014-07-23
537,HD 50499,b,Radial Velocity,1,2482.70000000,3.860000,0.230000,,1.71000,Msini,,,0,0,0,0,06h52m02.03s,103.008438,-33d54m56.0s,-33.915562,47.26,7.195,V (Johnson),,1.24,,2014-12-17
538,HD 50554,b,Radial Velocity,1,1293.00000000,2.353000,0.501000,,4.95400,Msini,,,0,0,0,0,06h54m42.82s,103.678436,+24d14m44.0s,24.245558,31.03,6.840,V (Johnson),5987.00,1.04,1.02,2014-11-19
539,HD 52265,b,Radial Velocity,1,119.60000000,0.500000,0.350000,,1.05000,Msini,,,0,0,0,1,07h00m18.04s,105.075150,-05d22m01.8s,-5.367162,28.07,6.300,V (Johnson),6060.00,1.18,1.10,2015-03-26
540,HD 5319,b,Radial Velocity,2,641.00000000,1.669700,0.020000,,1.76000,Msini,,,0,0,0,0,00h55m01.40s,13.755836,+00d47m22.4s,0.789553,114.00,8.050,V (Johnson),4958.00,1.51,3.85,2014-12-03
541,HD 5319,c,Radial Velocity,2,886.00000000,2.071000,0.150000,,1.15000,Msini,,,0,0,0,0,00h55m01.40s,13.755836,+00d47m22.4s,0.789553,114.00,8.050,V (Johnson),4958.00,1.51,3.85,2014-12-03
542,HD 5583,b,Radial Velocity,1,139.35000000,0.530000,0.076000,,5.78000,Msini,,,0,0,0,0,00h57m56.70s,14.486255,+34d59m08.0s,34.985561,221.00,7.600,V (Johnson),4830.00,1.01,9.09,2016-02-04
543,HD 5608,b,Radial Velocity,1,792.60000000,1.900000,0.190000,,1.40000,Msini,,,0,0,0,0,00h58m14.22s,14.559246,+33d57m03.2s,33.950886,58.17,5.980,V (Johnson),4854.00,1.55,5.50,2015-09-03
